CustomerID,Part,Category,Quantity,DatePurchased,UnitPrice,SalesTotal
4207,90* Elbow,Fitting,3,2025-09-26,0.85,2.55
4504,90* Elbow,Fitting,3,2025-05-27,0.85,2.55
4829,ThreadSealTape,Accessory,1,2025-10-20,2.5,2.5
6788,Coupler,Fitting,10,2025-10-22,0.75,7.5
8192,Tee SxSxS,Fitting,5,2025-07-22,1.25,6.25
3044,22.5* Elbow,Fitting,5,2025-08-21,0.8,4.0
6903,Male Adapter1/2,Fitting,4,2025-06-04,1.0,4.0
1292,Tee SxSxFPT1/2,Fitting,7,2025-01-26,1.5,10.5
6249,Female Adapter1/2,Fitting,9,2025-08-14,1.0,9.0
2084,90* Elbowr,Fitting,1,2025-03-24,0.85,0.85
3400,Male Adapter1/2,Fitting,1,2025-05-18,1.0,1.0
6359,Male Adapter1/2,Fitting,3,2025-03-19,1.0,3.0
1440,Coupler,Fitting,1,2025-07-02,0.75,0.75
6062,Female Adapter3/4,Fitting,3,2025-09-17,1.25,3.75
8757,AdjustableWrench,Accessory,1,2025-04-23,15.0,15.0
9162,AdjustableWrench,Accessory,1,2025-09-01,15.0,15.0
3715,Tee SxSxFPT3/4,Fitting,3,2025-12-28,1.75,5.25
1314,GlueQT,Accessory,1,2025-08-28,5.0,5.0
6501,AdjustableWrench,Accessory,2,2025-07-24,15.0,30.0
7502,GlueQT,Accessory,1,2025-03-07,5.0,5.0
4547,Tee SxSxS,Fitting,4,2025-07-24,1.25,5.0
3129,Coupler,Fitting,3,2025-04-17,0.75,2.25
4691,Tee SxSxFPT3/4r,Fitting,-5,2025-01-16,1.75,-8.75
9633,Tee SxSxFPT1/2,Fitting,7,2025-07-19,1.5,10.5
2725,GlueQT,Accessory,2,2025-07-26,5.0,10.0
4393,Male Adapter3/4,Fitting,1,2025-09-05,1.25,1.25
1190,ThreadSealTape,Accessory,1,2025-12-13,2.5,2.5
2166,GlueQT,Accessory,3,2025-01-16,5.0,15.0
1551,ThreadSealTape,Accessory,2,2025-09-26,2.5,5.0
8919,PrimerQT,Accessory,2,2025-05-11,6.0,12.0
9016,Female Adapter1,Fitting,3,2025-10-11,1.5,4.5
3641,Male Adapter1,Fitting,4,2025-07-05,1.5,6.0
6615,ThreadSealTape,Accessory,1,2025-06-24,2.5,2.5
1988,Female Adapter3/4,Fitting,6,2025-06-27,1.25,7.5
5879,AdjustableWrench,Accessory,1,2025-06-01,15.0,15.0
8973,Tee SxSxFPT1/2,Fitting,5,2025-05-13,1.5,7.5
3561,Tee SxSxS,Fitting,3,2025-06-19,1.25,3.75
5280,Tee SxSxFPT1/2,Fitting,-2,2025-08-18,1.5,-3.0
6389,Coupler,Fitting,1,2025-04-08,0.75,0.75
8555,Male Adapter1/2r,Fitting,3,2025-03-23,1.0,3.0
1482,Tee SxSxS,Fitting,1,2025-04-08,1.25,1.25
3506,Female Adapter1/2,Fitting,3,2025-04-18,1.0,3.0
6481,Male Adapter1,Fitting,2,2025-08-17,1.5,3.0
4854,90* Elbow,Fitting,3,2025-08-26,0.85,2.55
7445,Tee SxSxFPT3/4,Fitting,9,2025-08-15,1.75,15.75
3352,Female Adapter1,Fitting,7,2025-08-16,1.5,10.5
8947,Tee SxSxS,Fitting,5,2025-08-24,1.25,6.25
1820,Female Adapter1/2,Fitting,8,2025-03-22,1.0,8.0
9345,Coupler,Fitting,1,2025-07-06,0.75,0.75
8272,22.5* Elbow,Fitting,3,2025-12-01,0.8,2.4
3087,Male Adapter3/4,Fitting,3,2025-01-07,1.25,3.75
1889,90* Elbow,Fitting,8,2025-11-06,0.85,6.8
1259,22.5* Elbow,Fitting,9,2025-08-15,0.8,7.2
6865,Female Adapter1,Fitting,6,2025-02-04,1.5,9.0
1482,Male Adapter1/2,Fitting,6,2025-04-21,1.0,6.0
3381,22.5* Elbowr,Fitting,6,2025-08-09,0.8,4.8
4213,Male Adapter1,Fitting,2,2025-07-19,1.5,3.0
2783,PrimerQT,Accessory,1,2025-02-26,6.0,6.0
1357,Tee SxSxFPT3/4,Fitting,7,2025-07-27,1.75,12.25
9386,Tee SxSxS,Fitting,3,2025-12-19,1.25,3.75
6931,Female Adapter1/2,Fitting,8,2025-04-15,1.0,8.0
2474,Tee SxSxS,Fitting,3,2025-06-10,1.25,3.75
8704,Coupler,Fitting,2,2025-05-28,0.75,1.5
2851,Tee SxSxS,Fitting,3,2025-04-24,1.25,3.75
4255,Female Adapter3/4,Fitting,3,2025-07-15,1.25,3.75
4707,Coupler,Fitting,3,2025-04-27,0.75,2.25
2008,Coupler,Fitting,7,2025-05-04,0.75,5.25
1953,90* Elbow,Fitting,5,2025-08-28,0.85,4.25
2383,Male Adapter3/4,Fitting,4,2025-09-14,1.25,5.0
1978,AdjustableWrench,Accessory,1,2025-09-10,15.0,15.0
1860,Female Adapter1/2,Fitting,3,2025-03-09,1.0,3.0
2580,Male Adapter3/4,Fitting,3,2025-01-02,1.25,3.75
5116,Female Adapter1/2,Fitting,7,2025-10-06,1.0,7.0
7798,Tee SxSxS,Fitting,6,2025-05-10,1.25,7.5
3253,Female Adapter1/2,Fitting,6,2025-05-12,1.0,6.0
7582,Male Adapter1/2,Fitting,1,2025-06-18,1.0,1.0
4163,Female Adapter1/2,Fitting,2,2025-06-08,1.0,2.0
3104,45* Elbow,Fitting,1,2025-04-17,0.8,0.8
8920,Female Adapter3/4,Fitting,3,2025-04-10,1.25,3.75
6757,90* Elbow,Fitting,2,2025-08-16,0.85,1.7
7451,Female Adapter1/2,Fitting,8,2025-07-23,1.0,8.0
9459,Female Adapter1/2,Fitting,6,2025-05-16,1.0,6.0
5284,Coupler,Fitting,-3,2025-08-11,0.75,-2.25
3696,22.5* Elbow,Fitting,8,2025-07-24,0.8,6.4
9144,Coupler,Fitting,6,2025-05-19,0.75,4.5
1180,AdjustableWrench,Accessory,1,2025-12-17,15.0,15.0
9886,Female Adapter1/2,Fitting,6,2025-06-13,1.0,6.0
4288,Male Adapter3/4,Fitting,3,2025-09-20,1.25,3.75
8111,Tee SxSxFPT3/4,Fitting,4,2025-06-22,1.75,7.0
3082,Tee SxSxS,Fitting,3,2025-07-07,1.25,3.75
9157,Tee SxSxFPT1/2,Fitting,3,2025-09-17,1.5,4.5
6956,PrimerQT,Accessory,1,2025-11-21,6.0,6.0
3900,ThreadSealTape,Accessory,1,2025-09-16,2.5,2.5
1372,AdjustableWrench,Accessory,1,2025-09-03,15.0,15.0
6057,PrimerQT,Accessory,1,2025-03-23,6.0,6.0
2759,90* Elbow,Fitting,6,2025-08-27,0.85,5.1
7576,Tee SxSxFPT1/2,Fitting,2,2025-01-22,1.5,3.0
4226,Female Adapter3/4,Fitting,6,2025-08-16,1.25,7.5
6302,Tee SxSxFPT1/2,Fitting,4,2025-04-22,1.5,6.0
7478,Female Adapter1,Fitting,5,2025-07-15,1.5,7.5
2310,Female Adapter3/4,Fitting,3,2025-07-19,1.25,3.75
3180,PrimerQT,Accessory,2,2025-10-10,6.0,12.0
6164,Tee SxSxFPT1/2,Fitting,1,2025-06-09,1.5,1.5
6243,Tee SxSxS,Fitting,6,2025-09-09,1.25,7.5
8340,Coupler,Fitting,-2,2025-08-17,0.75,-1.5
3172,Coupler,Fitting,9,2025-04-16,0.75,6.75
9126,Male Adapter3/4,Fitting,10,2025-06-15,1.25,12.5
5866,Female Adapter1/2,Fitting,2,2025-09-28,1.0,2.0
3087,Female Adapter1,Fitting,7,2025-10-07,1.5,10.5
9670,Female Adapter1,Fitting,6,2025-06-12,1.5,9.0
4499,ThreadSealTape,Accessory,2,2025-12-15,2.5,5.0
3472,Tee SxSxFPT3/4,Fitting,10,2025-07-25,1.75,17.5
9450,Tee SxSxS,Fitting,9,2025-09-24,1.25,11.25
1173,90* Elbow,Fitting,3,2025-08-18,0.85,2.55
7644,90* Elbow,Fitting,1,2025-01-24,0.85,0.85
1608,22.5* Elbow,Fitting,9,2025-06-20,0.8,7.2
8063,22.5* Elbow,Fitting,7,2025-06-19,0.8,5.6
6758,Tee SxSxS,Fitting,3,2025-04-07,1.25,3.75
6513,Coupler,Fitting,3,2025-07-20,0.75,2.25
9877,PrimerQT,Accessory,1,2025-08-17,6.0,6.0
9939,ThreadSealTape,Accessory,2,2025-01-15,2.5,5.0
7501,Tee SxSxFPT1/2,Fitting,6,2025-07-19,1.5,9.0
6568,Tee SxSxFPT1/2,Fitting,1,2025-05-21,1.5,1.5
9538,90* Elbow,Fitting,3,2025-07-13,0.85,2.55
4629,45* Elbow,Fitting,10,2025-04-14,0.8,8.0
7343,Tee SxSxS,Fitting,-3,2025-08-15,1.25,-3.75
6289,Tee SxSxSr,Fitting,1,2025-07-27,1.25,1.25
2222,Female Adapter3/4,Fitting,1,2025-07-27,1.25,1.25
9096,AdjustableWrench,Accessory,2,2025-07-06,15.0,30.0
6740,Female Adapter1/2,Fitting,4,2025-03-22,1.0,4.0
3569,Female Adapter3/4,Fitting,3,2025-09-15,1.25,3.75
6486,Female Adapter1/2,Fitting,1,2025-09-13,1.0,1.0
9792,Female Adapter3/4,Fitting,7,2025-03-08,1.25,8.75
5880,Male Adapter1r,Fitting,1,2025-07-18,1.5,1.5
5919,ThreadSealTape,Accessory,1,2025-09-21,2.5,2.5
9391,90* Elbow,Fitting,2,2025-04-16,0.85,1.7
3404,PrimerQT,Accessory,1,2025-06-04,6.0,6.0
8007,Male Adapter3/4,Fitting,6,2025-05-14,1.25,7.5
6576,GlueQT,Accessory,1,2025-12-07,5.0,5.0
5879,PrimerQT,Accessory,1,2025-06-17,6.0,6.0
9192,Female Adapter1,Fitting,6,2025-06-27,1.5,9.0
8717,GlueQT,Accessory,1,2025-09-24,5.0,5.0
6161,ThreadSealTape,Accessory,1,2025-09-11,2.5,2.5
1729,Female Adapter3/4,Fitting,2,2025-05-19,1.25,2.5
6840,Tee SxSxFPT3/4r,Fitting,10,2025-06-05,1.75,17.5
8332,Male Adapter1/2,Fitting,1,2025-10-16,1.0,1.0
7706,AdjustableWrench,Accessory,1,2025-03-15,15.0,15.0
5588,45* Elbow,Fitting,3,2025-01-24,0.8,2.4
4632,Tee SxSxS,Fitting,3,2025-07-22,1.25,3.75
3809,Tee SxSxFPT1/2,Fitting,8,2025-02-17,1.5,12.0
5128,AdjustableWrench,Accessory,1,2025-04-23,15.0,15.0
5122,Female Adapter1/2,Fitting,3,2025-06-06,1.0,3.0
3073,Male Adapter1/2,Fitting,4,2025-07-16,1.0,4.0
2524,45* Elbow,Fitting,1,2025-08-06,0.8,0.8
8015,Female Adapter3/4,Fitting,6,2025-08-01,1.25,7.5
6222,PrimerQT,Accessory,3,2025-12-01,6.0,18.0
3856,Tee SxSxFPT3/4,Fitting,2,2025-05-21,1.75,3.5
2254,Male Adapter1,Fitting,3,2025-11-16,1.5,4.5
9233,Tee SxSxFPT1/2,Fitting,4,2025-07-23,1.5,6.0
4588,Female Adapter3/4,Fitting,1,2025-06-06,1.25,1.25
9585,Tee SxSxS,Fitting,4,2025-04-07,1.25,5.0
3824,Female Adapter1/2,Fitting,2,2025-05-11,1.0,2.0
6073,22.5* Elbow,Fitting,1,2025-05-03,0.8,0.8
1901,Male Adapter1/2,Fitting,3,2025-01-23,1.0,3.0
6039,Tee SxSxFPT1/2,Fitting,1,2025-12-03,1.5,1.5
7857,Female Adapter3/4,Fitting,6,2025-10-13,1.25,7.5
7376,Male Adapter3/4,Fitting,5,2025-08-06,1.25,6.25
5764,Male Adapter3/4,Fitting,1,2025-06-15,1.25,1.25
7605,45* Elbow,Fitting,3,2025-07-17,0.8,2.4
2304,22.5* Elbow,Fitting,10,2025-07-15,0.8,8.0
9667,Female Adapter1,Fitting,2,2025-06-09,1.5,3.0
8795,22.5* Elbow,Fitting,6,2025-05-08,0.8,4.8
8449,PrimerQT,Accessory,1,2025-12-05,6.0,6.0
8563,Male Adapter1,Fitting,1,2025-08-02,1.5,1.5
2817,GlueQT,Accessory,1,2025-05-21,5.0,5.0
6195,Male Adapter1,Fitting,6,2025-06-27,1.5,9.0
3059,Tee SxSxS,Fitting,1,2025-05-09,1.25,1.25
1040,45* Elbow,Fitting,5,2025-07-20,0.8,4.0
8396,Male Adapter1/2,Fitting,3,2025-05-17,1.0,3.0
1563,Male Adapter1/2,Fitting,7,2025-05-09,1.0,7.0
5403,Tee SxSxFPT1/2,Fitting,3,2025-01-17,1.5,4.5
8153,Coupler,Fitting,3,2025-11-01,0.75,2.25
1979,Male Adapter1/2,Fitting,3,2025-12-17,1.0,3.0
9118,Tee SxSxS,Fitting,3,2025-12-10,1.25,3.75
6816,GlueQT,Accessory,1,2025-07-04,5.0,5.0
8870,ThreadSealTape,Accessory,3,2025-06-16,2.5,7.5
2943,Male Adapter1,Fitting,3,2025-10-12,1.5,4.5
9489,Female Adapter1,Fitting,1,2025-09-18,1.5,1.5
5998,AdjustableWrench,Accessory,2,2025-07-12,15.0,30.0
4084,45* Elbow,Fitting,1,2025-07-08,0.8,0.8
2567,Tee SxSxFPT1/2,Fitting,2,2025-05-06,1.5,3.0
6247,22.5* Elbow,Fitting,1,2025-01-27,0.8,0.8
6317,Male Adapter1,Fitting,4,2025-09-16,1.5,6.0
7087,AdjustableWrench,Accessory,1,2025-10-03,15.0,15.0
7510,Tee SxSxFPT1/2,Fitting,1,2025-02-02,1.5,1.5
2373,90* Elbow,Fitting,8,2025-01-13,0.85,6.8
4555,PrimerQT,Accessory,1,2025-10-04,6.0,6.0
2739,PrimerQT,Accessory,1,2025-01-10,6.0,6.0
4449,Tee SxSxFPT1/2,Fitting,1,2025-08-02,1.5,1.5
6632,Male Adapter3/4,Fitting,3,2025-08-16,1.25,3.75
8016,AdjustableWrench,Accessory,1,2025-08-18,15.0,15.0
8607,Coupler,Fitting,7,2025-05-27,0.75,5.25
2571,22.5* Elbow,Fitting,6,2025-01-10,0.8,4.8
9763,Tee SxSxFPT1/2,Fitting,3,2025-05-26,1.5,4.5
1659,ThreadSealTape,Accessory,1,2025-11-28,2.5,2.5
1567,GlueQT,Accessory,2,2025-02-19,5.0,10.0
9438,Tee SxSxS,Fitting,3,2025-04-07,1.25,3.75
4858,45* Elbow,Fitting,1,2025-08-18,0.8,0.8
1464,Male Adapter1,Fitting,1,2025-08-08,1.5,1.5
1471,Male Adapter3/4,Fitting,2,2025-03-05,1.25,2.5
7602,45* Elbow,Fitting,1,2025-07-20,0.8,0.8
8322,Female Adapter1/2,Fitting,3,2025-05-18,1.0,3.0
5926,Tee SxSxFPT1/2,Fitting,7,2025-03-19,1.5,10.5
5652,Tee SxSxFPT3/4,Fitting,2,2025-09-02,1.75,3.5
1641,Tee SxSxFPT1/2,Fitting,2,2025-10-15,1.5,3.0
6546,Male Adapter1/2,Fitting,10,2025-09-25,1.0,10.0
6016,Male Adapter1,Fitting,7,2025-08-08,1.5,10.5
8852,Male Adapter1/2,Fitting,3,2025-07-01,1.0,3.0
2601,PrimerQT,Accessory,1,2025-10-22,6.0,6.0
9936,Tee SxSxS,Fitting,3,2025-06-09,1.25,3.75
7871,Tee SxSxFPT1/2,Fitting,2,2025-06-19,1.5,3.0
7039,Female Adapter1/2,Fitting,2,2025-10-10,1.0,2.0
4375,Coupler,Fitting,3,2025-03-28,0.75,2.25
7100,GlueQT,Accessory,1,2025-03-24,5.0,5.0
5233,PrimerQT,Accessory,2,2025-06-27,6.0,12.0
6800,22.5* Elbow,Fitting,3,2025-04-11,0.8,2.4
8188,Tee SxSxFPT1/2,Fitting,-4,2025-05-23,1.5,-6.0
6681,GlueQT,Accessory,2,2025-07-07,5.0,10.0
9210,Tee SxSxFPT1/2,Fitting,6,2025-08-21,1.5,9.0
7245,GlueQT,Accessory,2,2025-11-08,5.0,10.0
1006,GlueQT,Accessory,2,2025-05-16,5.0,10.0
1602,AdjustableWrench,Accessory,2,2025-12-11,15.0,30.0
2048,Coupler,Fitting,6,2025-06-23,0.75,4.5
1098,GlueQT,Accessory,1,2025-02-11,5.0,5.0
4533,AdjustableWrench,Accessory,2,2025-02-24,15.0,30.0
6458,Female Adapter3/4,Fitting,3,2025-08-07,1.25,3.75
4635,AdjustableWrench,Accessory,1,2025-05-26,15.0,15.0
6021,Male Adapter1,Fitting,3,2025-04-01,1.5,4.5
6019,Female Adapter1/2,Fitting,3,2025-02-03,1.0,3.0
2080,Male Adapter1/2,Fitting,7,2025-04-13,1.0,7.0
6052,90* Elbow,Fitting,3,2025-07-08,0.85,2.55
5925,Female Adapter1,Fitting,3,2025-07-17,1.5,4.5
8148,PrimerQT,Accessory,1,2025-09-17,6.0,6.0
7985,ThreadSealTape,Accessory,1,2025-06-22,2.5,2.5
5279,Tee SxSxFPT1/2,Fitting,2,2025-06-10,1.5,3.0
9972,45* Elbow,Fitting,1,2025-08-04,0.8,0.8
1001,Tee SxSxS,Fitting,9,2025-06-14,1.25,11.25
8782,AdjustableWrench,Accessory,1,2025-03-16,15.0,15.0
8262,Female Adapter1/2,Fitting,9,2025-08-20,1.0,9.0
3250,ThreadSealTape,Accessory,1,2025-12-10,2.5,2.5
5666,Female Adapter1,Fitting,3,2025-07-18,1.5,4.5
8045,Male Adapter1,Fitting,4,2025-06-17,1.5,6.0
3655,Male Adapter1/2,Fitting,2,2025-05-02,1.0,2.0
9021,Tee SxSxFPT1/2,Fitting,2,2025-05-26,1.5,3.0
6089,PrimerQT,Accessory,1,2025-12-11,6.0,6.0
2542,Tee SxSxFPT1/2,Fitting,9,2025-01-02,1.5,13.5
4587,Tee SxSxFPT1/2,Fitting,5,2025-03-04,1.5,7.5
3206,90* Elbow,Fitting,3,2025-08-04,0.85,2.55
2045,45* Elbow,Fitting,3,2025-10-01,0.8,2.4
7001,22.5* Elbow,Fitting,2,2025-07-27,0.8,1.6
7953,Female Adapter1/2,Fitting,1,2025-06-10,1.0,1.0
9284,90* Elbow,Fitting,5,2025-09-24,0.85,4.25
7800,Tee SxSxS,Fitting,10,2025-04-25,1.25,12.5
3729,ThreadSealTape,Accessory,1,2025-03-16,2.5,2.5
2968,ThreadSealTape,Accessory,3,2025-04-27,2.5,7.5
7822,Coupler,Fitting,1,2025-12-17,0.75,0.75
5005,Coupler,Fitting,2,2025-06-21,0.75,1.5
9846,Female Adapter3/4,Fitting,3,2025-08-28,1.25,3.75
2061,PrimerQT,Accessory,2,2025-10-22,6.0,12.0
3720,Female Adapter3/4,Fitting,3,2025-06-17,1.25,3.75
6705,GlueQT,Accessory,1,2025-10-26,5.0,5.0
2332,Male Adapter1,Fitting,3,2025-07-04,1.5,4.5
1071,Coupler,Fitting,4,2025-04-22,0.75,3.0
9228,45* Elbow,Fitting,3,2025-06-24,0.8,2.4
9856,22.5* Elbow,Fitting,2,2025-07-27,0.8,1.6
1310,ThreadSealTape,Accessory,2,2025-03-13,2.5,5.0
3976,Tee SxSxFPT3/4,Fitting,1,2025-06-21,1.75,1.75
9304,Tee SxSxS,Fitting,2,2025-08-10,1.25,2.5
6119,Coupler,Fitting,6,2025-07-08,0.75,4.5
4186,Female Adapter3/4,Fitting,2,2025-05-25,1.25,2.5
4684,GlueQT,Accessory,2,2025-09-22,5.0,10.0
9820,45* Elbow,Fitting,3,2025-07-28,0.8,2.4
3432,Tee SxSxS,Fitting,2,2025-11-03,1.25,2.5
7165,Female Adapter1,Fitting,3,2025-07-14,1.5,4.5
5539,45* Elbow,Fitting,6,2025-07-15,0.8,4.8
3631,Tee SxSxFPT1/2,Fitting,5,2025-06-25,1.5,7.5
1573,Male Adapter3/4,Fitting,2,2025-08-02,1.25,2.5
9405,Coupler,Fitting,10,2025-05-02,0.75,7.5
3637,Tee SxSxS,Fitting,6,2025-09-12,1.25,7.5
7355,90* Elbow,Fitting,1,2025-08-02,0.85,0.85
7166,Female Adapter3/4,Fitting,3,2025-03-10,1.25,3.75
3794,Tee SxSxFPT1/2,Fitting,1,2025-01-20,1.5,1.5
1299,Tee SxSxFPT1/2,Fitting,2,2025-05-16,1.5,3.0
4417,Tee SxSxS,Fitting,3,2025-03-25,1.25,3.75
8515,Coupler,Fitting,2,2025-06-01,0.75,1.5
4658,Male Adapter1,Fitting,6,2025-09-05,1.5,9.0
9116,Female Adapter3/4,Fitting,3,2025-11-13,1.25,3.75
6464,Tee SxSxFPT1/2,Fitting,6,2025-02-09,1.5,9.0
5656,45* Elbow,Fitting,3,2025-08-08,0.8,2.4
8175,Tee SxSxS,Fitting,5,2025-11-19,1.25,6.25
3422,Female Adapter3/4,Fitting,2,2025-07-05,1.25,2.5
8701,Tee SxSxFPT1/2,Fitting,1,2025-12-25,1.5,1.5
1964,Coupler,Fitting,2,2025-07-26,0.75,1.5
9262,22.5* Elbow,Fitting,5,2025-01-25,0.8,4.0
1990,PrimerQT,Accessory,2,2025-02-15,6.0,12.0
4262,GlueQT,Accessory,1,2025-02-13,5.0,5.0
2026,Male Adapter1/2,Fitting,1,2025-11-11,1.0,1.0
9118,Female Adapter1,Fitting,3,2025-05-19,1.5,4.5
7508,22.5* Elbow,Fitting,3,2025-06-17,0.8,2.4
6098,Coupler,Fitting,2,2025-02-18,0.75,1.5
3070,Coupler,Fitting,3,2025-08-03,0.75,2.25
1715,Tee SxSxS,Fitting,7,2025-05-24,1.25,8.75
9205,Tee SxSxFPT3/4,Fitting,2,2025-08-15,1.75,3.5
4565,Male Adapter3/4,Fitting,8,2025-02-15,1.25,10.0
3879,Coupler,Fitting,3,2025-11-09,0.75,2.25
2626,Female Adapter3/4,Fitting,5,2025-01-08,1.25,6.25
9818,45* Elbow,Fitting,2,2025-03-06,0.8,1.6
8234,22.5* Elbow,Fitting,1,2025-03-25,0.8,0.8
5353,Female Adapter1,Fitting,2,2025-07-08,1.5,3.0
9381,Tee SxSxFPT3/4,Fitting,2,2025-10-08,1.75,3.5
7148,90* Elbow,Fitting,2,2025-12-22,0.85,1.7
5848,Male Adapter1,Fitting,1,2025-11-25,1.5,1.5
7886,Male Adapter1/2,Fitting,3,2025-05-12,1.0,3.0
3238,Tee SxSxFPT3/4,Fitting,2,2025-04-20,1.75,3.5
5476,Male Adapter1/2,Fitting,1,2025-04-17,1.0,1.0
7915,Tee SxSxFPT3/4,Fitting,6,2025-05-19,1.75,10.5
3838,Female Adapter1,Fitting,9,2025-09-18,1.5,13.5
2278,Male Adapter1,Fitting,2,2025-02-13,1.5,3.0
6731,Female Adapter1/2,Fitting,6,2025-05-18,1.0,6.0
9793,Tee SxSxS,Fitting,3,2025-04-18,1.25,3.75
1414,PrimerQT,Accessory,1,2025-06-14,6.0,6.0
9150,Female Adapter3/4,Fitting,6,2025-05-04,1.25,7.5
3983,90* Elbow,Fitting,2,2025-06-12,0.85,1.7
1186,Male Adapter3/4,Fitting,8,2025-05-13,1.25,10.0
9420,Tee SxSxFPT1/2,Fitting,1,2025-07-27,1.5,1.5
1799,ThreadSealTape,Accessory,1,2025-07-15,2.5,2.5
7772,22.5* Elbow,Fitting,2,2025-03-20,0.8,1.6
3802,Tee SxSxFPT3/4,Fitting,6,2025-09-18,1.75,10.5
1551,Tee SxSxFPT3/4,Fitting,6,2025-03-15,1.75,10.5
6765,Female Adapter1/2,Fitting,3,2025-08-17,1.0,3.0
7674,Female Adapter1,Fitting,3,2025-08-17,1.5,4.5
3060,Tee SxSxFPT3/4,Fitting,1,2025-08-24,1.75,1.75
7620,AdjustableWrench,Accessory,1,2025-12-12,15.0,15.0
4375,ThreadSealTape,Accessory,1,2025-03-02,2.5,2.5
4998,Female Adapter1/2,Fitting,3,2025-04-10,1.0,3.0
4153,Male Adapter1,Fitting,5,2025-08-13,1.5,7.5
5588,AdjustableWrench,Accessory,2,2025-03-28,15.0,30.0
2388,AdjustableWrench,Accessory,1,2025-12-01,15.0,15.0
4361,Tee SxSxS,Fitting,5,2025-08-06,1.25,6.25
1710,Male Adapter3/4,Fitting,1,2025-09-10,1.25,1.25
4922,Female Adapter1,Fitting,5,2025-03-18,1.5,7.5
1735,Tee SxSxFPT1/2,Fitting,9,2025-08-10,1.5,13.5
4487,AdjustableWrench,Accessory,3,2025-11-25,15.0,45.0
8956,Male Adapter3/4,Fitting,6,2025-06-11,1.25,7.5
9874,PrimerQT,Accessory,1,2025-10-22,6.0,6.0
6948,Female Adapter3/4,Fitting,-10,2025-06-10,1.25,-12.5
5422,Female Adapter1/2,Fitting,2,2025-04-20,1.0,2.0
5431,22.5* Elbow,Fitting,7,2025-07-09,0.8,5.6
4561,ThreadSealTape,Accessory,2,2025-08-16,2.5,5.0
8477,PrimerQT,Accessory,2,2025-10-09,6.0,12.0
4942,45* Elbow,Fitting,10,2025-08-10,0.8,8.0
7564,Female Adapter1/2,Fitting,7,2025-09-19,1.0,7.0
8611,90* Elbow,Fitting,3,2025-08-15,0.85,2.55
1373,22.5* Elbow,Fitting,9,2025-09-12,0.8,7.2
4873,Female Adapter1/2,Fitting,10,2025-09-24,1.0,10.0
9059,Female Adapter3/4,Fitting,6,2025-02-12,1.25,7.5
7767,90* Elbow,Fitting,5,2025-05-23,0.85,4.25
7986,90* Elbow,Fitting,5,2025-03-01,0.85,4.25
9088,Male Adapter1,Fitting,4,2025-05-20,1.5,6.0
4252,Tee SxSxFPT1/2,Fitting,2,2025-04-05,1.5,3.0
6630,Female Adapter3/4,Fitting,9,2025-06-02,1.25,11.25
2548,AdjustableWrenchr,Accessory,1,2025-07-28,15.0,15.0
1388,Coupler,Fitting,2,2025-12-01,0.75,1.5
3358,PrimerQT,Accessory,1,2025-03-14,6.0,6.0
2765,Female Adapter1,Fitting,9,2025-03-19,1.5,13.5
4160,PrimerQT,Accessory,2,2025-06-28,6.0,12.0
6865,PrimerQT,Accessory,1,2025-06-02,6.0,6.0
3426,45* Elbow,Fitting,3,2025-01-28,0.8,2.4
2444,Male Adapter1/2,Fitting,3,2025-04-12,1.0,3.0
8995,Female Adapter3/4,Fitting,1,2025-05-01,1.25,1.25
5811,ThreadSealTape,Accessory,1,2025-07-09,2.5,2.5
6264,ThreadSealTape,Accessory,1,2025-09-03,2.5,2.5
5842,PrimerQT,Accessory,2,2025-05-27,6.0,12.0
7812,Tee SxSxFPT1/2,Fitting,2,2025-04-11,1.5,3.0
9589,Tee SxSxFPT3/4,Fitting,1,2025-01-17,1.75,1.75
4017,90* Elbow,Fitting,3,2025-03-07,0.85,2.55
8607,Coupler,Fitting,1,2025-08-25,0.75,0.75
9438,Male Adapter1/2,Fitting,5,2025-05-24,1.0,5.0
3533,Male Adapter1,Fitting,3,2025-06-14,1.5,4.5
2800,90* Elbow,Fitting,10,2025-07-27,0.85,8.5
3239,Male Adapter1/2,Fitting,4,2025-08-23,1.0,4.0
1357,Tee SxSxFPT3/4,Fitting,2,2025-08-16,1.75,3.5
8859,45* Elbow,Fitting,6,2025-04-07,0.8,4.8
4081,90* Elbow,Fitting,10,2025-01-15,0.85,8.5
4645,GlueQT,Accessory,2,2025-05-24,5.0,10.0
2318,Female Adapter1,Fitting,10,2025-05-03,1.5,15.0
4814,Tee SxSxS,Fitting,2,2025-03-05,1.25,2.5
8554,Tee SxSxFPT3/4,Fitting,5,2025-09-28,1.75,8.75
4822,ThreadSealTape,Accessory,3,2025-07-02,2.5,7.5
5336,90* Elbow,Fitting,9,2025-03-10,0.85,7.65
9654,Male Adapter1/2,Fitting,2,2025-02-02,1.0,2.0
5027,Tee SxSxS,Fitting,8,2025-05-12,1.25,10.0
2472,ThreadSealTape,Accessory,1,2025-03-03,2.5,2.5
6902,Female Adapter1,Fitting,4,2025-07-05,1.5,6.0
8466,45* Elbow,Fitting,5,2025-06-06,0.8,4.0
8091,Female Adapter1,Fitting,1,2025-08-18,1.5,1.5
8370,PrimerQT,Accessory,3,2025-02-02,6.0,18.0
4660,Male Adapter1,Fitting,2,2025-08-26,1.5,3.0
5293,22.5* Elbow,Fitting,5,2025-06-02,0.8,4.0
